entry_date,direction,entry_price,sl,tp,qty_btc,exit_date,exit_price,pnl_dollar,exit_reason
2021-04-10 12:45:00,SHORT,30024.060047237344,30285.220485482896,29588.792650161424,4.033606,2021-04-10 13:30:00,29933.123944746065,366.8004086254403,TSL
2021-04-11 01:45:00,SHORT,29491.960686497754,29733.487229261482,29089.416448558208,4.376688,2021-04-11 02:15:00,29301.08828679256,835.3889413209215,TSL
2021-04-14 03:45:00,SHORT,24745.417165123577,24933.03678931087,24432.71779147809,5.678724,2021-04-14 04:00:00,24933.03678931087,-1065.4400627433618,SL
2021-04-17 07:15:00,SHORT,24440.093829755828,24598.072660256996,24176.79577892055,6.676754,2021-04-17 07:45:00,24598.072660256996,-1054.7857884639952,SL
2021-04-20 15:30:00,SHORT,24583.7472467103,24726.928663145052,24345.111552652375,7.29311,2021-04-20 16:30:00,24583.7472467103,0.0,BE
2021-04-23 08:00:00,LONG,24826.185972851956,24620.31998157292,25169.295958317016,5.072416,2021-04-23 09:00:00,24620.31998157292,-1044.2379480196394,SL
2021-04-25 08:45:00,LONG,25361.535481584626,25171.506330434502,25678.2507335015,5.440194,2021-04-25 09:30:00,25171.506330434502,-1033.7954479119958,SL
2021-04-26 09:30:00,SHORT,24513.47266765147,24674.376014685196,24245.300422595254,6.360698,2021-04-26 09:45:00,24405.84220027219,684.6048985984526,TSL
2021-04-27 14:15:00,LONG,24919.966928090587,24718.250127474057,25256.1615957848,5.107674,2021-04-27 14:45:00,25038.194385274302,603.8673091433752,TSL
2021-04-28 18:00:00,SHORT,24401.851019287733,24581.5712206936,24102.317350277954,5.76642,2021-04-28 18:45:00,24294.71526596669,617.7897506655288,TSL
2021-04-30 05:15:00,SHORT,22831.38979698601,23024.606769507394,22509.361509450373,5.395593,2021-04-30 08:30:00,22166.033662932863,3589.9908994042307,TSL
2021-05-02 01:30:00,LONG,22621.07938094536,22478.986369224727,22857.901067146417,7.589536,2021-05-02 02:15:00,22478.986369224727,-1078.42002780217,SL
2021-05-06 03:45:00,LONG,23037.352940021276,22874.725454283787,23308.398749583754,6.564916,2021-05-06 04:30:00,22874.725454283787,-1067.6357831578089,SL
2021-05-14 04:15:00,SHORT,25268.065931935504,25480.392273682945,24914.18869568977,4.977995,2021-05-14 08:00:00,25268.065931935504,0.0,BE
2021-05-14 18:30:00,SHORT,25111.089979325185,25306.395345774843,24785.58103524242,5.41183,2021-05-14 20:15:00,24966.419066344166,782.9343869980669,TSL
2021-05-18 11:00:00,LONG,25101.11624686275,24903.322305964386,25430.772815026692,5.383324,2021-05-18 13:15:00,25553.00154268576,2432.6449582511045,TSL
2021-05-21 16:15:00,LONG,28437.432486038633,28205.44293410824,28824.081739255955,4.694674,2021-05-21 18:00:00,28617.11094864685,843.5318067667607,TSL
2021-05-24 05:00:00,SHORT,26258.298272376353,26456.365709275273,25928.185877544816,5.541298,2021-05-24 05:45:00,26456.365709275273,-1097.5506919531133,SL
2021-05-28 07:15:00,SHORT,23458.61469169351,23609.56663895693,23207.028112921143,7.198152,2021-05-28 07:45:00,23609.56663895693,-1086.5750610980824,SL
2021-05-28 11:45:00,SHORT,23906.47580294276,24077.60891760253,23621.25394517648,6.285805,2021-05-28 12:00:00,24077.60891760253,-1075.7093877939524,SL
2021-05-30 07:30:00,LONG,23669.621092763053,23476.840709029635,23990.92173231875,5.524173,2021-05-30 08:00:00,23770.95569780768,559.7898891531928,TSL
2021-06-02 12:30:00,SHORT,21321.785354324267,21511.28794182501,21005.9477084897,5.649264,2021-06-02 16:30:00,21243.915419311103,439.9078205522106,TSL
2021-06-03 04:30:00,SHORT,21213.181207731104,21377.34018687629,20939.582909155797,6.548221,2021-06-03 07:00:00,21377.34018687629,-1074.9492745770576,SL
2021-06-06 13:15:00,SHORT,19822.38696710662,19965.59970794187,19583.69906571454,7.430901,2021-06-06 14:15:00,19772.240931656226,372.6302249743702,TSL
2021-06-08 15:15:00,LONG,20693.27341628881,20545.417692789717,20939.699622120625,7.222758,2021-06-08 15:30:00,20693.27341628881,0.0,BE
2021-06-08 16:00:00,LONG,20598.348466303694,20439.881981346978,20862.45927456489,6.739129,2021-06-08 18:30:00,20439.881981346978,-1067.9260842998697,SL
2021-06-13 15:00:00,SHORT,20221.968335388105,20365.88291437677,19982.110703740327,7.346349,2021-06-13 15:45:00,20118.949114828327,756.8151479401027,TSL
2021-06-17 00:15:00,LONG,21260.04764160256,21074.49946125974,21569.29460884059,5.738752,2021-06-17 05:45:00,21074.49946125974,-1064.8149910387147,SL
2021-06-18 08:45:00,SHORT,20851.343449462358,20994.15587909636,20613.322733405683,7.381478,2021-06-18 09:15:00,20994.15587909636,-1054.1668074699405,SL
2021-06-19 13:15:00,SHORT,19961.865397812802,20107.731427588864,19718.755348186034,7.154682,2021-06-19 14:00:00,19961.865397812802,0.0,BE
2021-06-19 15:00:00,SHORT,20268.95930032123,20426.32352387733,20006.685594394396,6.631908,2021-06-19 15:30:00,20268.95930032123,0.0,BE
2021-06-22 14:30:00,LONG,20959.19211781762,20777.703600192377,21261.672980526357,5.750364,2021-06-22 15:00:00,21031.81117209845,417.585995450525,TSL
2021-06-26 07:15:00,SHORT,20981.194661387493,21147.105807590375,20704.67608438269,6.315435,2021-06-26 09:00:00,20779.981771386196,1270.746927965345,TSL
2021-06-27 12:30:00,SHORT,20663.167099313992,20794.881369188777,20443.64331618935,8.051584,2021-06-27 14:00:00,20608.348742697228,441.3746030418352,TSL
2021-07-02 16:00:00,LONG,23321.93207244331,23165.489315086503,23582.670001371316,6.807104,2021-07-02 16:30:00,23165.489315086503,-1064.9221193745461,SL
2021-07-03 03:15:00,SHORT,22638.051856819737,22804.002090763795,22361.46813357964,6.352947,2021-07-03 05:30:00,22390.89326299016,1570.1854471938216,TSL
2021-07-06 11:45:00,LONG,25231.37023692535,25020.09691022262,25583.49244809657,5.06441,2021-07-06 14:15:00,25347.277098793464,586.999870313486,TSL
2021-07-06 21:15:00,LONG,24967.681546104817,24792.021421909772,25260.448419763223,6.124582,2021-07-06 21:45:00,24792.021421909772,-1075.8448347627357,SL
2021-07-09 05:15:00,SHORT,23351.3717178389,23533.626351700423,23047.613994736366,5.843947,2021-07-09 05:30:00,23533.626351700423,-1065.086420791135,SL
2021-07-12 05:30:00,LONG,22748.78329407101,22557.17445137274,23068.131365234793,5.503063,2021-07-12 06:15:00,22557.17445137274,-1054.4355327256778,SL
2021-07-15 07:15:00,SHORT,22511.49170887463,22650.93925735282,22279.079128077643,7.485905,2021-07-15 07:30:00,22345.061422360573,1245.8813139670058,TSL
2021-07-16 00:15:00,SHORT,22531.43324730307,22726.108799138794,22206.973994243526,5.426208,2021-07-16 01:00:00,22726.108799138794,-1056.3500367754204,SL
2021-07-19 03:15:00,SHORT,23841.465414487287,24039.724524189074,23511.033564984307,5.274847,2021-07-19 04:15:00,23841.465414487287,0.0,BE
2021-07-21 08:00:00,LONG,24470.488592324215,24281.571355405515,24785.35065385538,5.535686,2021-07-21 09:00:00,24281.571355405515,-1045.7865035695304,SL
2021-07-26 00:15:00,LONG,26376.469392369094,26141.424203423554,26768.211373944996,4.404807,2021-07-26 02:00:00,26593.05103172953,954.0003211263257,TSL
2021-07-26 14:15:00,LONG,27268.05258902376,27091.585414496785,27562.164546568714,5.921037,2021-07-26 15:00:00,27091.585414496785,-1044.868669659667,SL
2021-07-27 04:30:00,LONG,26923.33566834606,26673.605355642572,27339.5528561852,4.142148,2021-07-27 07:15:00,27382.51484625591,1901.9881134209268,TSL
2021-07-29 01:00:00,LONG,28917.88562496167,28710.87971822643,29262.8954695204,5.088936,2021-07-29 02:00:00,28710.87971822643,-1053.4398109975934,SL
2021-07-29 08:15:00,LONG,28959.180976828797,28744.683826054283,29316.676228119653,4.862094,2021-07-29 09:45:00,29108.814382843208,727.5316855822309,TSL
2021-07-31 12:45:00,LONG,31034.7105204034,30804.919719915408,31417.69518788339,4.57016,2021-07-31 14:15:00,30804.919719915408,-1050.1807247582092,SL
2021-08-03 14:45:00,LONG,33806.504971471804,33566.77355716967,34206.05732864204,4.336849,2021-08-03 15:30:00,33566.77355716967,-1039.6789443848033,SL
2021-08-03 16:30:00,LONG,33233.762323322066,33026.895764465546,33578.539921416275,4.975585,2021-08-03 16:45:00,33026.895764465546,-1029.282147248118,SL
2021-08-05 18:15:00,SHORT,32029.040527293415,32295.452500840172,31585.020571382156,3.824863,2021-08-05 20:00:00,31828.70610649853,766.2517137247927,TSL
2021-08-06 06:00:00,LONG,32347.177305148445,32124.802228504832,32717.802432887802,4.616758,2021-08-06 06:30:00,32124.802228504832,-1026.6519140950147,SL
2021-08-10 07:45:00,LONG,34218.61689973702,33946.05357790639,34672.889102788075,3.728988,2021-08-10 09:30:00,33946.05357790639,-1016.385356346565,SL
2021-08-12 19:15:00,SHORT,33520.988727000105,33777.835098114025,33092.91144181024,3.9176,2021-08-12 20:30:00,33315.44464247424,805.2395055385232,TSL
2021-08-13 15:45:00,LONG,33845.20928737613,33589.13824031601,34271.99436580967,3.960908,2021-08-13 16:30:00,33845.20928737613,0.0,BE
2021-08-13 16:30:00,LONG,33843.97091699443,33587.26549972275,34271.8132791139,3.95112,2021-08-13 18:00:00,33978.50804105512,531.5723216186774,TSL
2021-08-14 10:15:00,LONG,35400.036827773554,35066.18425136071,35956.45778846163,3.054011,2021-08-14 11:45:00,35066.18425136071,-1019.5894407431618,SL
2021-08-16 07:00:00,LONG,35986.4452471995,35727.2771918125,36418.39200617783,3.894746,2021-08-16 07:45:00,36319.721329554886,1298.0256886493007,TSL
2021-08-16 10:00:00,LONG,35497.22090839775,35207.02465461175,35980.88133137442,3.523043,2021-08-16 10:45:00,35497.22090839775,0.0,BE
2021-08-23 09:45:00,LONG,34915.687575944714,34624.984998936365,35400.19187095863,3.516907,2021-08-23 11:00:00,34624.984998936365,-1022.3739279987022,SL
2021-08-23 12:00:00,LONG,34234.52980710056,33930.95981784328,34740.47978919603,3.334158,2021-08-23 12:45:00,34234.52980710056,0.0,BE
2021-08-28 09:30:00,SHORT,33563.64711705013,33839.69144837362,33103.57323151099,3.666622,2021-08-28 10:30:00,33839.69144837362,-1012.1502182059843,SL
2021-08-28 15:00:00,SHORT,34072.29003066034,34275.787074218715,33733.12829139638,4.924045,2021-08-28 15:30:00,33958.96308415722,558.0269842939504,TSL
2021-08-30 07:15:00,SHORT,30648.96386915362,30871.48479597621,30278.095657782636,4.528154,2021-08-30 07:45:00,30871.48479597621,-1007.6090248754094,SL
2021-09-02 01:30:00,SHORT,28296.878715767176,28505.92738613808,27948.464265149007,4.771773,2021-09-02 01:45:00,28296.878715767176,0.0,BE
2021-09-02 01:45:00,SHORT,28239.6880980234,28449.299341479837,27890.336025596,4.758966,2021-09-02 02:45:00,28104.55176345198,643.1092215900118,TSL
2021-09-02 06:00:00,SHORT,28303.009298012796,28487.50945261933,27995.509040335233,5.441535,2021-09-02 06:15:00,28180.701044745205,665.5446409444595,TSL
2021-09-05 00:30:00,SHORT,27158.769821542624,27415.660600419513,26730.618523414476,3.934043,2021-09-05 03:45:00,26999.944822982605,624.8243738100551,TSL
2021-09-05 05:15:00,SHORT,27178.91446585399,27373.770243068157,26854.154837163715,5.218566,2021-09-05 07:00:00,27373.770243068157,-1016.8677338734154,SL
2021-09-13 12:30:00,LONG,26346.686953682176,26105.39197281429,26748.84525512865,4.172068,2021-09-13 14:15:00,26672.10319811006,1357.6587000577554,TSL
2021-09-14 17:30:00,LONG,27379.16716431657,27138.2428259752,27780.707728218844,4.234838,2021-09-14 19:00:00,27379.16716431657,0.0,BE
2021-09-14 19:30:00,LONG,27134.041724468272,26916.198863218768,27497.113159884113,4.683539,2021-09-14 20:15:00,27228.468434334278,442.2511782991224,TSL
2021-09-20 03:00:00,SHORT,26711.323670120324,26956.26504873594,26303.088039094302,4.183442,2021-09-20 03:45:00,26956.26504873594,-1024.6980508384643,SL
2021-09-22 10:15:00,LONG,28217.288254954605,28005.50340272708,28570.26300866714,4.790008,2021-09-22 11:00:00,28807.43510829523,2826.8081486764254,TSL
2021-09-23 16:00:00,LONG,29662.280381970653,29427.14677264983,30054.16973083869,4.434582,2021-09-23 16:45:00,29427.14677264983,-1042.7192714891532,SL
2021-09-25 02:45:00,SHORT,28390.637069754834,28604.82916072345,28033.650251473802,4.819468,2021-09-25 03:00:00,28604.82916072345,-1032.2919282763335,SL
2021-09-26 03:15:00,LONG,29963.272584273036,29718.867972154156,30370.613604471175,4.181464,2021-09-26 04:45:00,30062.389710252886,414.45469406820854,TSL
2021-09-26 18:15:00,LONG,30088.734423843485,29841.86914845001,30500.176549499283,4.156573,2021-09-26 19:00:00,29841.86914845001,-1026.1135383380893,SL
2021-09-29 02:15:00,SHORT,28181.03558344916,28358.59985612535,27885.095128988843,5.721041,2021-09-29 03:15:00,28062.875220839473,676.0002790648896,TSL
2021-09-29 09:45:00,SHORT,28540.5028462485,28705.251083443985,28265.922450922688,6.207122,2021-09-29 10:45:00,28705.251083443985,-1022.6124075573231,SL
2021-10-05 19:30:00,SHORT,25402.211715048245,25600.093746537255,25072.408329233225,5.116111,2021-10-05 20:15:00,25600.093746537255,-1012.3864380032747,SL
2021-10-11 04:00:00,LONG,27276.116797674287,27073.664134043465,27613.537903725657,4.950602,2021-10-11 04:15:00,27073.664134043465,-1002.2625614760742,SL
2021-10-17 10:30:00,LONG,25823.656016602567,25620.00087402272,26163.081254235643,4.872157,2021-10-17 11:15:00,25897.05468240157,357.60982336327123,TSL
2021-10-30 19:45:00,LONG,27247.647640271374,27025.788322745913,27617.413169480475,4.488502,2021-10-30 21:00:00,27335.436877463886,394.0421667170636,TSL
2021-11-01 11:45:00,SHORT,26732.27763590806,26901.58232125892,26450.10316032329,5.905072,2021-11-01 12:15:00,26901.58232125892,-999.7563569341758,SL
2021-11-02 04:00:00,SHORT,25840.36527795128,26036.550363045095,25513.390136128255,5.045026,2021-11-02 04:30:00,25840.36527795128,0.0,BE
2021-11-02 14:00:00,SHORT,25795.205621325378,25979.800970710443,25487.546705683602,5.361775,2021-11-02 15:30:00,25709.420500717173,459.96051504905853,TSL
2021-11-03 10:30:00,LONG,26086.722004151336,25853.033362098322,26476.203074239693,4.255057,2021-11-03 13:30:00,25853.033362098322,-994.3584921881699,SL
2021-11-04 22:15:00,SHORT,25332.673290128852,25524.761915361836,25012.52558140721,5.124795,2021-11-05 00:00:00,25164.050373513328,864.1578799566565,TSL
2021-11-05 13:30:00,LONG,25807.815555456265,25575.38058045211,26195.207180463192,4.272405,2021-11-05 16:45:00,25575.38058045211,-993.0563493826255,SL
2021-11-10 02:00:00,LONG,25727.83762031988,25535.650369781906,26048.149704549833,5.115458,2021-11-10 03:15:00,25793.51301948063,335.9597460400576,TSL
2021-11-12 02:45:00,LONG,27955.613822500512,27691.531921292106,28395.750324514527,3.735528,2021-11-12 03:45:00,28207.228767178756,939.9146710640306,TSL
2021-11-13 17:15:00,LONG,29278.331036769745,29068.810505183636,29627.53192274659,4.75316,2021-11-13 17:30:00,29398.405980484233,570.7354194659546,TSL
2021-11-16 15:00:00,LONG,34624.759351293076,34353.87825156804,35076.2278508348,3.697534,2021-11-16 15:30:00,34624.759351293076,0.0,BE
2021-11-16 15:30:00,LONG,34489.535076109256,34190.61439023478,34987.736219233375,3.350695,2021-11-16 18:00:00,34489.535076109256,0.0,BE
2021-11-16 19:00:00,LONG,34252.073847119216,33992.722244538665,34684.326518086804,3.861908,2021-11-16 20:15:00,33992.722244538665,-1001.592028818651,SL
2021-11-16 23:45:00,LONG,33427.06120819259,33176.236686538454,33845.10207761614,3.953266,2021-11-17 00:15:00,33796.946935195905,1462.2566684475014,TSL
2021-11-17 01:15:00,LONG,33338.290592831516,33043.365532640826,33829.832359816006,3.411709,2021-11-17 02:00:00,33043.365532640826,-1006.1984821781177,SL
2021-11-18 01:15:00,LONG,35155.96670142229,34882.05140199463,35612.49220046838,3.636659,2021-11-18 02:30:00,34882.05140199463,-996.1365389012916,SL
2021-11-22 07:15:00,LONG,38526.64309806495,38277.8997626123,38941.215323819364,3.96463,2021-11-22 08:30:00,38775.97155635655,988.4950855966058,TSL
2021-11-22 10:15:00,LONG,38001.07302023575,37699.607118227184,38503.51619025003,3.304056,2021-11-22 11:45:00,38491.721925854035,1621.1314605015236,TSL
2021-11-22 16:30:00,LONG,37708.31412248114,37426.40838183914,38178.15702355115,3.590816,2021-11-22 18:30:00,37426.40838183914,-1012.2716439891559,SL
2021-11-25 11:45:00,LONG,38373.56389743361,38061.489191570996,38893.68840720463,3.211246,2021-11-25 13:00:00,38061.489191570996,-1002.1486509024983,SL
2021-12-03 05:45:00,SHORT,34933.17444428394,35185.42245595917,34512.7610914919,3.933142,2021-12-03 06:30:00,34839.12451786918,369.9117156787956,TSL
2021-12-06 21:45:00,LONG,36337.20523903797,36066.99392814627,36787.55742385746,3.685362,2021-12-06 23:15:00,36337.20523903797,0.0,BE
2021-12-07 08:30:00,LONG,36488.80408206478,36193.216389593625,36981.45023618337,3.368971,2021-12-07 09:15:00,36193.216389593625,-995.8263638922416,SL
2021-12-09 19:15:00,SHORT,33842.669131109134,34096.205694976066,33420.10819133092,3.888465,2021-12-09 19:30:00,34096.205694976066,-985.868054816829,SL
2021-12-11 08:30:00,LONG,34965.780646131185,34721.954580140016,35372.15742278313,4.002892,2021-12-11 09:15:00,34721.954580140016,-976.0094089475202,SL
2021-12-16 09:15:00,LONG,33398.28781676404,33122.0035076805,33858.7616652366,3.497301,2021-12-16 11:00:00,33398.28781676404,0.0,BE
2021-12-26 02:30:00,LONG,40169.05116958512,39902.734250726615,40612.91270101595,3.628194,2021-12-26 04:45:00,39902.734250726615,-966.2494471009023,SL
2021-12-31 05:00:00,SHORT,40548.50337888291,40837.599125738,40066.677134124424,3.308893,2021-12-31 06:00:00,40837.599125738,-956.586893098584,SL
2022-01-01 14:15:00,LONG,44790.97992427158,44458.56424807744,45345.006051261815,2.848906,2022-01-01 15:00:00,44790.97992427158,0.0,BE
2022-01-01 20:00:00,LONG,44239.75947313585,43920.641843360965,44771.62218942732,2.967624,2022-01-01 21:15:00,43920.641843360965,-947.0211369430559,SL
2022-01-03 04:30:00,SHORT,41582.96224676399,41929.38674881845,41005.58807667324,2.706364,2022-01-03 05:00:00,41582.96224676399,0.0,BE
2022-01-03 05:15:00,SHORT,41777.69901704272,42154.554402538764,41149.60670788266,2.487826,2022-01-03 06:00:00,41628.05393900535,372.2909159133998,TSL
2022-01-04 04:00:00,SHORT,40654.631213772285,41019.34704022121,40046.77150302408,2.580841,2022-01-04 05:30:00,40654.631213772285,0.0,BE
2022-01-04 06:15:00,SHORT,41068.45334638761,41412.300754735224,40495.37433247491,2.737475,2022-01-04 07:30:00,40564.68525615594,1379.052552806925,TSL
2022-01-08 00:30:00,SHORT,41632.11498388897,41937.50783300034,41123.12690203668,3.12733,2022-01-08 02:00:00,41937.50783300034,-955.0642188114585,SL
2022-01-12 16:15:00,LONG,42133.61273358672,41811.08584725788,42671.157544134796,2.931581,2022-01-12 16:45:00,41811.08584725788,-945.5136919507984,SL
2022-01-24 00:00:00,SHORT,32445.93259313195,32716.26592370586,31995.37704217543,3.462608,2022-01-24 00:45:00,32315.80767607828,450.5715787893815,TSL
2022-01-28 20:45:00,SHORT,29596.021713828275,29835.201646805705,29197.388492199225,3.932454,2022-01-28 22:00:00,29360.218814806456,927.2840534699483,TSL
2022-01-29 09:15:00,SHORT,28922.926168848233,29138.374349771904,28563.84586730878,4.408657,2022-01-29 10:45:00,28724.139108774063,876.3839639054095,TSL
2022-01-30 12:00:00,SHORT,27278.0282779406,27509.243421504852,26892.669705333516,4.145926,2022-01-30 13:15:00,27142.782089762637,560.7206879679121,TSL
2022-02-06 02:15:00,SHORT,25544.301184262462,25717.980442029893,25254.835754650077,5.551659,2022-02-06 04:15:00,25717.980442029893,-964.2080144978805,SL
2022-02-06 18:45:00,LONG,26167.05184838197,25963.382370240764,26506.50097861731,4.686839,2022-02-06 19:00:00,25963.382370240764,-954.5660532618439,SL
2022-02-08 05:45:00,LONG,27404.771213039865,27197.233151161396,27750.667982837313,4.55348,2022-02-08 07:30:00,27496.42259935693,417.3327545670327,TSL
2022-02-09 08:30:00,LONG,29457.984303168545,29187.153965346282,29909.368199538985,3.504754,2022-02-09 10:30:00,29659.846842020084,707.4785404900878,TSL
2022-02-18 11:00:00,LONG,30604.380431200487,30364.680081679373,31003.881013735678,3.989433,2022-02-18 11:30:00,30364.680081679373,-956.2684844910657,SL
2022-02-24 04:15:00,SHORT,27658.321566951123,27874.488748794407,27298.04293054565,4.379507,2022-02-24 05:30:00,27658.321566951123,0.0,BE
2022-02-26 12:15:00,SHORT,24122.420344021513,24329.346496722497,23777.543422853207,4.57509,2022-02-26 14:45:00,24001.206235841237,554.5654541945014,TSL
2022-03-09 11:00:00,SHORT,25982.338218282202,26163.9676663279,25679.622471539373,5.242825,2022-03-09 12:00:00,25982.338218282202,0.0,BE
2022-03-09 12:00:00,SHORT,26024.12603356616,26221.221797018057,25695.63309447967,4.831415,2022-03-09 14:00:00,25912.979537866828,536.9948465191937,TSL
2022-03-18 08:00:00,SHORT,28211.433099006063,28413.510375554524,27874.63763809196,4.738887,2022-03-18 09:00:00,27970.142036449917,1143.451079563504,TSL
2022-03-21 03:45:00,LONG,26523.11655956355,26300.036197374233,26894.917163212413,4.343977,2022-03-21 04:30:00,26300.036197374233,-969.0559625020643,SL
2022-04-07 13:30:00,SHORT,25712.105335117092,25893.36238252273,25410.010256107696,5.292844,2022-04-07 14:30:00,25323.876753244935,2054.8333201905575,TSL
2022-04-12 11:45:00,SHORT,23731.274060304015,23897.617365550348,23454.035218226792,5.890911,2022-04-12 14:00:00,23191.294569634152,3180.971121361491,TSL
2022-04-13 15:45:00,SHORT,22369.494213329683,22523.352833820132,22113.06317917893,6.575669,2022-04-13 16:15:00,22523.352833820132,-1011.7233611418139,SL
2022-04-14 03:45:00,SHORT,22157.863976939625,22326.306021597284,21877.127235843524,5.946295,2022-04-14 04:45:00,22326.306021597284,-1001.6060879376126,SL
2022-04-17 09:15:00,SHORT,19894.948304462076,20032.10702131407,19666.35044304208,7.229508,2022-04-17 09:45:00,19824.31724114363,510.6278373091969,TSL
2022-04-26 23:15:00,SHORT,17192.53990677313,17317.677952320042,16983.976497528278,7.964775,2022-04-26 23:45:00,17317.677952320042,-996.6963767209029,SL
2022-04-28 14:30:00,SHORT,16739.927894986973,16879.4788897259,16507.34290375543,7.070744,2022-04-28 15:15:00,16691.204197691506,344.51279030973944,TSL
2022-05-01 18:15:00,SHORT,15315.221997384771,15405.347408966221,15165.012978082355,10.98663,2022-05-01 18:30:00,15405.347408966221,-990.1745506431055,SL
2022-05-06 10:45:00,LONG,16671.354324750482,16527.60946048283,16910.929098529905,6.819532,2022-05-06 13:00:00,16894.22341325278,1519.862880852259,TSL
2022-05-06 16:30:00,LONG,16587.22444175285,16447.40450652304,16820.257667135866,7.119667,2022-05-06 18:45:00,16942.401352719924,2528.7413321742215,TSL
2022-05-10 14:00:00,SHORT,14815.823487082382,14941.542172477895,14606.292344756524,8.119388,2022-05-10 17:15:00,14941.542172477895,-1020.7587855761085,SL
2022-05-12 13:15:00,SHORT,14341.645732038703,14454.701585458713,14153.219309672022,8.938513,2022-05-12 14:45:00,14273.044830284185,613.1900521444857,TSL
2022-05-18 02:00:00,SHORT,12883.495459616755,12974.449539435349,12731.905326585767,11.177983,2022-05-18 02:15:00,12883.495459616755,0.0,BE
2022-05-18 02:15:00,SHORT,12863.819956889061,12956.835392691031,12708.794230552445,10.930262,2022-05-18 03:45:00,12772.8452116073,994.3778013129115,TSL
2022-05-22 22:30:00,SHORT,12942.176239709579,13023.916211871585,12805.942952772903,12.559668,2022-05-22 23:00:00,12942.176239709579,0.0,BE
2022-05-22 23:00:00,SHORT,12983.126188371745,13068.211127903305,12841.317955819146,12.065906,2022-05-23 00:15:00,13068.211127903305,-1026.6268824034862,SL
2022-05-26 03:15:00,SHORT,12743.57713349364,12822.087333489673,12612.726800166916,12.945587,2022-05-26 04:15:00,12556.388499287532,2423.2667495263463,TSL
2022-05-26 13:15:00,SHORT,12504.02492299435,12591.81783408924,12357.703404502865,11.852817,2022-05-26 13:45:00,12469.323339295117,411.31152119718337,TSL
2022-05-26 14:30:00,SHORT,12581.192005294926,12677.407273678251,12420.833224656051,10.858011,2022-05-26 16:00:00,12496.275160256822,922.0280375090279,TSL
2022-05-29 10:00:00,LONG,13374.348041589581,13273.263844339874,13542.821703672425,10.426226,2022-05-29 11:15:00,13438.643423876125,670.3581864759027,TSL
2022-05-29 19:15:00,LONG,13200.555634843644,13105.452659244538,13359.060594175486,11.15244,2022-05-29 20:15:00,13265.790664230752,727.5297511379556,TSL
2022-06-01 02:45:00,LONG,13247.383025234541,13146.943276556174,13414.782606365154,10.6323,2022-06-01 04:45:00,13313.213084093135,699.9249348022234,TSL
2022-06-03 15:30:00,SHORT,13094.336811394642,13176.74164599631,12956.99542039186,13.044196,2022-06-03 16:00:00,13176.74164599631,-1074.904813891739,SL
2022-06-09 14:30:00,SHORT,11841.965300006259,11942.7314366585,11674.021738919193,10.560649,2022-06-09 15:15:00,11801.329686836078,429.13844759006287,TSL
2022-06-10 08:15:00,LONG,12114.581943469933,12007.004955128794,12293.876924038499,9.93193,2022-06-10 09:30:00,12007.004955128794,-1068.447117815013,SL
2022-06-12 10:45:00,LONG,13814.547661431645,13708.354124894815,13991.536888993029,9.960707,2022-06-12 12:30:00,13945.393868263463,1303.3207283131428,TSL
2022-06-12 23:30:00,LONG,13913.440353252527,13783.225884491996,14130.464467853411,8.223325,2022-06-13 00:45:00,13913.440353252527,0.0,BE
2022-06-13 02:45:00,LONG,13724.091371126973,13616.72113383378,13903.041766615628,9.97293,2022-06-13 04:15:00,13616.72113383378,-1070.795860608403,SL
2022-06-15 06:45:00,LONG,13442.614062619683,13350.406690032978,13596.293016930858,11.496781,2022-06-15 07:30:00,13350.406690032978,-1060.0879692147496,SL
2022-06-18 12:15:00,LONG,13577.271798380074,13473.910625567602,13749.540419734194,10.153591,2022-06-18 14:30:00,13473.910625567602,-1049.4870740181648,SL
2022-06-19 09:15:00,SHORT,13267.025291133721,13364.880644199908,13103.933036023409,10.617633,2022-06-19 09:30:00,13364.880644199908,-1038.9922259421937,SL
2022-06-22 01:15:00,LONG,13683.95065018958,13580.288901658801,13856.72023107421,9.922679,2022-06-22 01:45:00,13683.95065018958,0.0,BE
2022-06-23 11:45:00,LONG,13748.026940237216,13644.639361382557,13920.339571661647,9.948993,2022-06-23 12:15:00,13644.639361382557,-1028.6022983119533,SL
2022-06-25 16:30:00,LONG,13972.145110687577,13871.576499557339,14139.75946257131,10.125587,2022-06-25 17:00:00,13871.576499557339,-1018.3162214683974,SL
2022-06-27 19:45:00,SHORT,13538.91366201686,13651.762365642378,13350.83248930766,8.933493,2022-06-27 20:15:00,13651.762365642378,-1008.1331038976504,SL
2022-06-30 11:30:00,LONG,13464.177666899537,13387.590451800519,13591.823025397898,13.031571,2022-06-30 12:00:00,13387.590451800519,-998.0517312551259,SL
2022-06-30 13:00:00,LONG,13309.891972672373,13223.143929820772,13454.472044091708,11.390127,2022-06-30 14:30:00,13223.143929820772,-988.0712250811773,SL
2022-07-03 03:15:00,LONG,13606.751636948768,13497.525189681286,13788.795715727903,8.95562,2022-07-03 04:45:00,13497.525189681286,-978.1905556776026,SL
2022-07-04 00:45:00,LONG,14221.915716157979,14102.972262088262,14420.154806274173,8.141756,2022-07-04 01:00:00,14102.972262088262,-968.4085808328397,SL
2022-07-10 16:15:00,LONG,13918.280207604275,13804.731466147423,14107.528110032363,8.443286,2022-07-10 18:30:00,13918.280207604275,0.0,BE
